lat,lng,mag
-95.427469,29.698462,1
-95.427466,29.892674,1
-95.427463,29.791613,1
-95.427452,29.706093,1
-95.42745,29.638488,1
-95.427421,29.678033,1
-95.427407,29.868792,1
-95.42738,29.702453,1
-95.427373,29.686823,1
-95.427372,29.777764,1
-95.427368,29.671904,1
-95.427368,29.702438,1
-95.427368,29.702438,1
-95.427368,29.702438,1
-95.427368,29.702438,1
-95.427368,29.702438,1
-95.427368,29.702438,1
-95.427368,29.702438,1
-95.427368,29.702438,1
-95.427368,29.702438,1
-95.427368,29.702438,1
-95.427368,29.702438,1
-95.427332,29.776006,1
-95.427332,29.776006,1
-95.427321,29.609319,1
-95.427318,29.776016,1
-95.427315,29.763506,1
-95.427314,29.763505,1
-95.4273,29.773685,1
-95.427296,29.830751,1
-95.427272,29.864804,1
-95.427269,29.867203,1
-95.427246,29.775925,1
-95.427246,29.775925,1
-95.427246,29.775925,1
-95.427223,29.685273,1
-95.427223,29.685273,1
-95.427209,29.678303,1
-95.427209,29.678303,4
-95.427197,29.664153,1
-95.427197,29.775128,1
-95.427181,29.683577,1
-95.427181,29.683577,1
-95.427175,29.678361,1
-95.427169,29.683023,1
-95.427166,29.972266,1
-95.427166,29.972266,1
-95.427166,29.972266,1
-95.427166,29.972266,1
-95.427166,29.972266,1
-95.427166,29.972266,1
-95.427166,29.972266,1
-95.427166,29.972266,1
-95.427159,29.729893,1
-95.427149,29.678016,1
-95.427102,29.639979,1
-95.427093,29.798908,1
-95.427093,29.798908,1
-95.427093,29.798908,1
-95.427093,29.798908,1
-95.427093,29.798908,1
-95.427093,29.798908,1
-95.427093,29.798908,1
-95.427093,29.798908,1
-95.427093,29.798908,1
-95.427093,29.798908,1
-95.427093,29.798908,1
-95.427091,29.801645,1
-95.427028,29.626398,2
-95.427003,29.677127,1
-95.427003,29.677127,1
-95.427001,29.733999,1
-95.427001,29.733999,1
-95.427001,29.733999,1
-95.427001,29.733999,1
-95.427001,29.733999,1
-95.427001,29.733999,1
-95.426978,29.798881,1
-95.426945,29.628736,1
-95.42694,29.627883,1
-95.426939,29.884068,1
-95.426931,29.798618,1
-95.4269,29.801646,1
-95.4269,29.801646,1
-95.426892,29.781925,1
-95.426882,29.948931,1
-95.426882,29.948931,1
-95.426882,29.948931,1
-95.426882,29.948931,1
-95.426882,29.948931,1
-95.426882,29.948931,1
-95.426882,29.948931,1
-95.426882,29.948931,1
-95.426882,29.948931,1
-95.426882,29.948931,1
-95.426882,29.948931,1
-95.426882,29.948931,2
-95.426864,29.616243,1
-95.426861,29.870793,1
-95.426822,29.801655,1
-95.426784,29.7812,1
-95.42675,29.774605,1
-95.426744,29.730532,1
-95.426743,29.678565,1
-95.426743,29.943123,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426713,29.678591,1
-95.426707,29.631039,1
-95.426685,29.635154,1
-95.426681,29.960476,1
-95.426681,29.960476,1
-95.426679,29.775274,1
-95.426674,29.63104,1
-95.426674,29.864819,1
-95.426674,29.864819,1
-95.426652,29.706091,1
-95.426636,29.731971,1
-95.426636,29.731971,1
-95.426635,29.731915,1
-95.426625,29.731445,1
-95.426625,29.731445,1
-95.426623,29.731356,1
-95.426621,29.693098,1
-95.426619,29.769117,1
-95.426618,29.732005,1
-95.426617,29.731971,1
-95.426617,29.731971,1
-95.426615,29.731432,1
-95.426605,29.731389,1
-95.426605,29.782051,1
-95.42658,29.960497,1
-95.42658,29.960497,1
-95.42658,29.960497,1
-95.42658,29.960497,1
-95.42658,29.960497,1
-95.42658,29.960497,1
-95.42658,29.960497,1
-95.42658,29.960497,1
-95.42658,29.960497,1
-95.42658,29.960497,1
-95.42658,29.960497,1
-95.42658,29.960497,1
-95.42658,29.960497,1
-95.42658,29.960497,1
-95.426559,29.779161,1
-95.426559,29.779161,1
-95.42654,29.87267,1
-95.426535,29.864445,1
-95.426522,29.894458,1
-95.42651,29.945678,1
-95.4265,29.751992,1
-95.426498,29.743295,1
-95.426491,29.744038,1
-95.42649,29.965345,1
-95.42649,29.965345,1
-95.426445,29.847349,1
-95.426443,29.73652,1
-95.426438,29.706093,1
-95.426438,29.706093,1
-95.426438,29.706093,1
-95.42643,29.734008,1
-95.426392,29.641914,1
-95.426365,29.824055,1
-95.426364,29.854253,1
-95.426361,29.864248,1
-95.426288,29.891868,1
-95.42627,29.613573,1
-95.42627,29.734003,1
-95.42627,29.734003,1
-95.426259,29.798276,1
-95.426259,29.798276,1
-95.426259,29.798276,1
-95.426255,29.774807,1
-95.426255,29.774807,1
-95.426255,29.774807,1
-95.426255,29.774807,1
-95.426255,29.774807,1
-95.426255,29.774807,1
-95.426255,29.774807,1
-95.426255,29.774807,1
-95.426255,29.774807,1
-95.426219,29.812333,1
-95.426199,29.613573,1
-95.426199,29.613573,1
-95.426195,29.770145,1
-95.426151,29.637325,1
-95.426151,29.637325,1
-95.426086,29.884096,1
-95.42608,29.884083,1
-95.426048,29.855096,1
-95.426048,29.855096,1
-95.426039,29.842413,1
-95.426028,29.852575,2
-95.426011,29.736525,1
-95.426009,29.679853,1
-95.426009,29.679853,1
-95.426009,29.679853,1
-95.425994,29.617866,1
-95.425992,29.617635,1
-95.425979,29.849179,1
-95.425974,29.639608,1
-95.425972,29.847068,1
-95.425964,29.863604,1
-95.425964,29.863604,1
-95.425951,29.613576,1
-95.425941,29.679925,1
-95.425941,29.679925,1
-95.42592,29.835351,1
-95.42592,29.835351,1
-95.42592,29.835351,2
-95.425907,29.883362,1
-95.425885,29.792734,1
-95.425885,29.943238,1
-95.425871,29.948951,1
-95.425822,29.898013,1
-95.425758,29.789842,1
-95.425752,29.730694,1
-95.425752,29.730694,1
-95.425752,29.730694,1
-95.425703,29.882339,1
-95.425661,29.87643,1
-95.425626,29.883365,1
-95.425532,29.764122,1
-95.425524,29.775925,1
-95.425508,29.856543,1
-95.425503,29.88838,1
-95.4255,29.888396,1
-95.4255,29.888396,1
-95.4255,29.888396,1
-95.425488,29.680136,1
-95.425488,29.680136,1
-95.425488,29.680136,1
-95.425488,29.680136,1
-95.425487,29.686844,2
-95.425471,29.797551,1
-95.425465,29.641923,1
-95.425454,29.72992,1
-95.425452,29.797715,1
-95.425452,29.797715,1
-95.425452,29.797715,1
-95.425452,29.797715,1
-95.425452,29.797715,1
-95.425452,29.797715,1
-95.425452,29.797715,1
-95.425452,29.797715,1
-95.425446,29.812331,1
-95.425446,29.812331,1
-95.425446,29.812331,1
-95.425445,29.880693,1
-95.425423,29.813135,1
-95.425409,29.840957,2
-95.4254,29.789269,1
-95.4254,29.789269,1
-95.425386,29.849041,1
-95.425367,29.849032,2
-95.425367,29.849033,1
-95.425367,29.849033,1
-95.425363,29.779036,1
-95.425331,29.801795,1
-95.425309,29.864852,1
-95.425282,29.840942,1
-95.425278,29.628355,1
-95.425246,29.630328,1
-95.425214,29.680459,1
-95.425214,29.680459,1
-95.425195,29.843276,1
-95.425195,29.843276,1
-95.425173,29.73243,1
-95.425173,29.73243,2
-95.425173,29.732446,1
-95.425171,29.637897,1
-95.425143,29.962134,1
-95.425143,29.962134,1
-95.425125,29.637891,1
-95.425125,29.637891,1
-95.425125,29.637891,1
-95.425108,29.812341,1
-95.425108,29.812341,1
-95.425107,29.812333,1
-95.425107,29.812333,1
-95.425105,29.893628,1
-95.425101,29.870783,1
-95.425088,29.773468,1
-95.425084,29.779766,1
-95.424991,29.82227,1
-95.424938,29.725374,1
-95.424938,29.725374,1
-95.424938,29.725374,1
-95.424934,29.681296,1
-95.424934,29.681296,1
-95.424934,29.681296,1
-95.424919,29.802133,1
-95.424919,29.802133,1
-95.424919,29.802133,1
-95.424919,29.802133,1
-95.424919,29.802133,1
-95.424919,29.802133,1
-95.424897,29.802163,1
-95.424897,29.802163,1
-95.424897,29.802163,1
-95.424897,29.802163,1
-95.424891,29.633383,1
-95.424883,29.680929,1
-95.424882,29.734037,1
-95.424872,29.874886,1
-95.424871,29.681301,1
-95.424865,29.734021,1
-95.424865,29.734021,1
-95.424865,29.734021,1
-95.424865,29.734021,1
-95.424865,29.734021,1
-95.424825,29.80112,1
-95.424825,29.80112,1
-95.424825,29.823078,1
-95.424823,29.677884,1
-95.424821,29.641929,1
-95.424821,29.641929,1
-95.424813,29.630329,1
-95.424804,29.672819,1
-95.424804,29.672819,1
-95.424804,29.672819,1
-95.424804,29.672819,1
-95.424804,29.672819,1
-95.424804,29.672819,1
-95.424804,29.672819,1
-95.424804,29.672819,1
-95.424804,29.672819,1
-95.424804,29.672819,1
-95.424804,29.672819,1
-95.424795,29.64193,1
-95.424784,29.672788,1
-95.424784,29.73403,1
-95.424778,29.672129,1
-95.424778,29.672129,1
-95.424778,29.672129,1
-95.424778,29.672129,1
-95.424778,29.672129,1
-95.424778,29.672129,1
-95.424775,29.880716,1
-95.424774,29.73746,1
-95.424774,29.940042,1
-95.424765,29.939242,1
-95.424761,29.78194,2
-95.42476,29.888464,1
-95.424755,29.940016,1
-95.42475,29.633394,1
-95.424743,29.97026,1
-95.424728,29.677083,1
-95.424727,29.735771,1
-95.424727,29.735771,1
-95.424727,29.735771,1
-95.424727,29.735771,1
-95.424719,29.735843,1
-95.424715,29.641931,1
-95.424711,29.876027,1
-95.424695,29.961365,1
-95.424695,29.961365,1
-95.424695,29.961365,1
-95.424695,29.961365,1
-95.424695,29.961365,1
-95.424694,29.804807,1
-95.424694,29.804807,1
-95.424689,29.674748,1
-95.424685,29.779028,1
-95.424678,29.961373,1
-95.424678,29.961373,1
-95.424678,29.961373,1
-95.424678,29.961373,2
-95.424674,29.634146,3
-95.424665,29.675002,1
-95.424665,29.675002,1
-95.424646,29.675072,1
-95.424646,29.675072,1
-95.424646,29.675072,1
-95.424646,29.675072,1
-95.424646,29.675072,1
-95.424646,29.675072,1
-95.424646,29.675072,1
-95.424646,29.675072,1
-95.424646,29.675072,1
-95.424646,29.675072,1
-95.424646,29.675072,1
-95.424646,29.675072,1
-95.424646,29.675072,1
-95.424646,29.675072,1
-95.424646,29.675072,1
-95.424646,29.675072,1
-95.42464,29.676089,1
-95.424639,29.675217,1
-95.424633,29.625568,2
-95.42463,29.725379,1
-95.42463,29.725379,1
-95.42463,29.725379,1
-95.42463,29.725379,1
-95.424629,29.73243,1
-95.424629,29.73243,1
-95.424629,29.961275,1
-95.424629,29.961275,1
-95.424629,29.961275,1
-95.424623,29.681659,1
-95.424608,29.809734,1
-95.424597,29.706098,1
-95.424597,29.706098,1
-95.424597,29.706098,1
-95.424597,29.706098,1
-95.424597,29.706098,1
-95.424583,29.751271,1
-95.424562,29.626354,1
-95.424562,29.626354,1
-95.424562,29.881527,1
-95.424547,29.781236,1
-95.424533,29.796476,1
-95.424513,29.67788,1
-95.424497,29.706107,1
-95.424468,29.68184,1
-95.424464,29.73297,1
-95.424464,29.73297,1
-95.424435,29.732349,1
-95.424433,29.732251,1
-95.424433,29.732251,1
-95.424406,29.828803,1
-95.424399,29.681908,1
-95.424399,29.681908,1
-95.424399,29.772647,1
-95.424371,29.889406,1
-95.424371,29.889406,1
-95.424365,29.861814,2
-95.424339,29.634858,1
-95.424339,29.634858,2
-95.424324,29.860275,1
-95.424296,29.875289,1
-95.424296,29.875289,1
-95.424295,29.640071,1
-95.424292,29.778234,1
-95.42428,29.888519,1
-95.42428,29.888519,1
-95.424279,29.802703,1
-95.424253,29.960646,1
-95.424253,29.960646,1
-95.424253,29.960646,1
-95.424253,29.960646,1
-95.424253,29.960646,1
-95.424253,29.960646,1
-95.424253,29.960646,1
-95.424253,29.960646,1
-95.424253,29.960646,1
-95.424253,29.960646,1
-95.424253,29.960646,1
-95.424253,29.960646,1
-95.424253,29.960646,1
-95.424253,29.960646,1
-95.424253,29.960646,1
-95.424253,29.960646,1
-95.424253,29.960646,1
-95.424253,29.960646,1
-95.424253,29.960646,1
-95.424253,29.960646,1
-95.424253,29.960646,1
-95.424253,29.960646,1
-95.424253,29.960646,1
-95.424253,29.960646,1
-95.424253,29.960646,1
-95.424251,29.772499,1
-95.424251,29.772499,1
-95.424251,29.772499,1
-95.42425,29.960677,1
-95.42425,29.960677,1
-95.42425,29.960677,1
-95.42425,29.960677,1
-95.42425,29.960677,1
-95.42425,29.960677,1
-95.42425,29.960677,1
-95.42425,29.960677,1
-95.42425,29.960677,1
-95.42425,29.960677,1
-95.424237,29.817307,1
-95.424237,29.817307,1
-95.424235,29.800277,1
-95.424235,29.800277,1
-95.424235,29.800277,1
-95.424235,29.800277,1
-95.424235,29.800277,1
-95.424235,29.800277,1
-95.424235,29.800277,1
-95.424235,29.800277,1
-95.424227,29.960639,1
-95.424227,29.960639,1
-95.424218,29.890579,1
-95.424216,29.960604,1
-95.424216,29.960604,1
-95.424213,29.66844,1
-95.424201,29.772425,1
-95.424198,29.728662,1
-95.424198,29.728662,1
-95.424198,29.728662,1
-95.424198,29.728662,1
-95.424198,29.728662,1
-95.424198,29.960575,1
-95.424198,29.960575,1
-95.424198,29.960575,1
-95.424197,29.615994,1
-95.42419,29.863107,1
-95.42419,29.863107,1
-95.42419,29.863107,1
-95.424167,29.728674,1
-95.424131,29.805654,1
-95.424129,29.681816,1
-95.424129,29.681816,1
-95.424122,29.969637,1
-95.4241,29.6823,1
-95.4241,29.6823,1
-95.4241,29.6823,1
-95.4241,29.6823,1
-95.424057,29.728673,1
-95.424057,29.728673,1
-95.424057,29.728673,1
-95.424057,29.728673,1
-95.424057,29.728673,1
-95.424023,29.802559,1
-95.424018,29.638574,1
-95.423961,29.960164,1
-95.423961,29.960164,1
-95.423961,29.960164,2
-95.423948,29.686857,1
-95.423938,29.960126,1
-95.423932,29.957174,1
-95.423925,29.682509,1
-95.423875,29.682147,1
-95.423875,29.682147,1
-95.423847,29.682182,1
-95.423816,29.882455,1
-95.423812,29.771182,1
-95.423806,29.682236,1
-95.423798,29.690116,1
-95.423792,29.682254,1
-95.42376,29.677916,1
-95.423705,29.786786,1
-95.423694,29.742138,1
-95.423694,29.742138,1
-95.423691,29.959709,1
-95.423674,29.608248,1
-95.423668,29.870801,1
-95.42364,29.865226,1
-95.42364,29.865226,1
-95.423628,29.867684,1
-95.423627,29.867568,1
-95.423588,29.965895,1
-95.423582,29.86526,1
-95.423561,29.630354,1
-95.42356,29.894138,1
-95.423553,29.685377,1
-95.423549,29.870023,1
-95.423534,29.858022,1
-95.423534,29.858022,1
-95.423466,29.968536,1
-95.423466,29.968536,1
-95.423347,29.730906,1
-95.423342,29.682841,1
-95.423324,29.958669,1
-95.423324,29.958669,1
-95.423321,29.890351,1
-95.423321,29.890351,1
-95.423294,29.773193,1
-95.423234,29.682981,1
-95.423234,29.682981,1
-95.423234,29.682981,1
-95.423214,29.73404,1
-95.423214,29.73404,1
-95.423194,29.730178,1
-95.423194,29.730178,1
-95.42319,29.824101,1
-95.423184,29.957662,1
-95.423178,29.730168,1
-95.423172,29.957573,1
-95.423167,29.730179,1
-95.423167,29.730179,1
-95.423167,29.730179,1
-95.423167,29.730179,1
-95.423167,29.730179,1
-95.423167,29.730179,1
-95.423167,29.730179,1
-95.423167,29.730179,1
-95.423167,29.730179,1
-95.423165,29.893425,1
-95.423164,29.957178,1
-95.423164,29.957178,1
-95.423164,29.957178,1
-95.423158,29.956217,1
-95.423158,29.956217,1
-95.423158,29.956217,1
-95.423158,29.956217,1
-95.423158,29.956217,1
-95.423158,29.956217,1
-95.423158,29.956217,1
-95.423158,29.956217,1
-95.423158,29.956217,1
-95.423158,29.956217,1
-95.423158,29.956217,1
-95.423158,29.956217,1
-95.423158,29.956217,1
-95.423158,29.956217,1
-95.423158,29.956217,2
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423141,29.95637,1
-95.423137,29.698939,1
-95.423137,29.698939,1
-95.423137,29.698939,1
-95.423099,29.616962,1
-95.423099,29.616962,1
-95.423085,29.879078,1
-95.423085,29.879078,1
-95.423081,29.808703,1
-95.423081,29.808703,1
-95.423065,29.69921,1
-95.423065,29.69921,1
-95.423065,29.69921,1
-95.423065,29.69921,1
-95.423041,29.688227,1
-95.423041,29.852808,1
-95.423041,29.852808,1
-95.423038,29.699323,1
-95.423038,29.699323,1
-95.423038,29.699323,1
-95.423038,29.699323,1
-95.423038,29.699323,1
-95.423038,29.699323,1
-95.423038,29.699323,1
-95.423032,29.761655,1
-95.423026,29.672739,1
-95.423025,29.699336,1
-95.423016,29.849712,1
-95.423011,29.699435,1
-95.423009,29.699364,1
-95.423004,29.847006,1
-95.42297,29.699588,1
-95.422969,29.699656,1
-95.422969,29.699656,1
-95.422969,29.699656,1
-95.422969,29.699656,1
-95.422969,29.699656,1
-95.422969,29.699656,1
-95.422969,29.699656,1
-95.422969,29.699656,1
-95.422969,29.699656,1
-95.422966,29.760086,1
-95.422959,29.966214,1
-95.422959,29.966214,1
-95.422959,29.966214,1
-95.422959,29.966214,1
-95.422959,29.966214,1
-95.422959,29.966214,1
-95.422945,29.815165,1
-95.422944,29.966245,1
-95.422944,29.966245,1
-95.422944,29.966245,1
-95.422943,29.702857,1
-95.422943,29.702857,1
-95.422943,29.702857,1
-95.422943,29.702857,1
-95.422943,29.702857,1
-95.422938,29.96614,1
-95.422926,29.702372,1
-95.422917,29.702387,1
-95.422917,29.702387,1
-95.422917,29.702387,1
-95.422917,29.702387,1
-95.422917,29.702387,1
-95.422913,29.965982,1
-95.422912,29.965982,1
-95.422902,29.812849,1
-95.422897,29.8578,1
-95.422895,29.939717,1
-95.42289,29.672766,1
-95.42289,29.672766,1
-95.422888,29.683816,1
-95.422888,29.683816,1
-95.422888,29.683816,1
-95.422888,29.683816,1
-95.422888,29.683816,1
-95.422888,29.683816,1
-95.422888,29.683816,1
-95.422888,29.683816,1
-95.422888,29.683816,1
-95.422876,29.677152,1
-95.422876,29.677152,1
-95.422876,29.677152,1
-95.422838,29.813617,1
-95.42283,29.627292,1
-95.422824,29.621979,1
-95.422824,29.863991,1
-95.422821,29.863759,1
-95.422821,29.863759,1
-95.422811,29.781248,1
-95.422802,29.613614,1
-95.422795,29.74121,1
-95.422795,29.74121,1
-95.422794,29.860748,1
-95.422793,29.728774,1
-95.422784,29.803681,1
-95.422775,29.821491,1
-95.422775,29.821491,1
-95.422775,29.821491,1
-95.422774,29.860639,1
-95.422773,29.847501,1
-95.422766,29.604148,1
-95.422764,29.739911,1
-95.422758,29.769874,1
-95.422734,29.769939,1
-95.422734,29.769939,1
-95.422734,29.769939,1
-95.422734,29.769939,1
-95.422726,29.82078,1
-95.422709,29.793022,1
-95.422697,29.826802,1
-95.422696,29.847517,2
-95.422674,29.953944,1
-95.422674,29.953944,1
-95.422674,29.953944,1
-95.422674,29.953944,1
-95.422674,29.953944,1
-95.422674,29.953944,1
-95.422674,29.953944,1
-95.422674,29.953944,1
-95.422674,29.953944,1
-95.422674,29.953944,1
-95.422674,29.953944,1
-95.422674,29.953944,1
-95.422674,29.953944,1
-95.422662,29.638846,1
-95.422658,29.761711,1
-95.422646,29.953933,1
-95.422646,29.953933,1
-95.422615,29.769602,1
-95.422615,29.887813,1
-95.422615,29.887813,1
-95.422615,29.887813,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,1
-95.422604,29.887799,2
-95.422604,29.887799,4
-95.42259,29.780526,1
-95.422589,29.88785,1
-95.42258,29.685366,1
-95.42258,29.685366,1
-95.42258,29.685366,1
-95.42258,29.685366,1
-95.42258,29.685366,1
-95.42258,29.685366,1
-95.42258,29.685366,1
-95.42258,29.685366,1
-95.42258,29.685366,1
-95.42258,29.685366,1
-95.42258,29.685366,1
-95.42258,29.685366,1
-95.42258,29.685366,1
-95.42258,29.685366,1
-95.42258,29.685366,1
-95.42258,29.685366,1
-95.42258,29.685366,1
-95.42258,29.685366,1
-95.42258,29.685366,1
-95.42258,29.685366,1
-95.42258,29.685366,1
-95.42258,29.685366,1
-95.42258,29.685366,1
-95.42258,29.685366,1
-95.422578,29.67764,1
-95.422556,29.684228,1
-95.422556,29.684228,1
-95.422556,29.684228,1
-95.422556,29.684228,1
-95.422556,29.684228,1
-95.422556,29.684228,1
-95.422556,29.684228,1
-95.422556,29.684228,1
-95.422536,29.683881,1
-95.422536,29.683881,1
-95.422531,29.870037,1
-95.42252,29.734021,1
-95.422519,29.634023,1
-95.422502,29.948996,1
-95.422502,29.948996,1
-95.422502,29.948996,1
-95.422502,29.948996,1
-95.422502,29.948996,1
-95.422502,29.948996,1
-95.422502,29.948996,1
-95.422496,29.858694,1
-95.422494,29.825767,1
-95.422492,29.704372,1
-95.422489,29.684297,1
-95.422489,29.684297,1
-95.422489,29.684297,1
-95.422486,29.632413,1
-95.422474,29.817326,1
-95.422458,29.837403,1
-95.422447,29.890197,1
-95.422427,29.948997,1
-95.422423,29.730932,1
-95.422421,29.742171,1
-95.422421,29.742171,1
-95.422413,29.802714,1
-95.422383,29.805933,1
-95.422382,29.948998,1
-95.422379,29.94899,1
-95.422377,29.63003,1
-95.422369,29.946293,1
-95.422345,29.952597,1
-95.422317,29.80168,1
-95.422312,29.779056,1
-95.42231,29.615332,1
-95.422307,29.86727,1
-95.422293,29.963705,1
-95.422275,29.61719,1
-95.42226,29.799732,1
-95.422253,29.77105,1
-95.422252,29.771067,1
-95.422241,29.95259,1
-95.422241,29.952591,1
-95.422233,29.798735,1
-95.422232,29.940731,1
-95.42223,29.951392,1
-95.42223,29.951392,1
-95.42223,29.951392,1
-95.42223,29.951392,1
-95.42223,29.951392,1
-95.42223,29.951392,1
-95.42223,29.951392,1
-95.42223,29.951392,1
-95.42223,29.951392,1
-95.42223,29.951392,1
-95.42223,29.951392,1
-95.42223,29.951392,1
-95.42223,29.951392,1
-95.42223,29.951392,1
-95.42223,29.951392,1
-95.42223,29.951392,1
-95.42223,29.951392,1
-95.42223,29.951392,1
-95.42223,29.951392,1
-95.42223,29.951392,1
-95.42223,29.951392,1
-95.422222,29.950961,1
-95.422215,29.677978,1
-95.422215,29.677978,1
-95.422188,29.950102,1
-95.422174,29.88807,1
-95.422174,29.88807,1
-95.422174,29.88807,1
-95.422174,29.88807,1
-95.422174,29.88807,1
-95.422174,29.88807,1
-95.422174,29.88807,1
-95.422174,29.88807,1
-95.422174,29.88807,1
-95.422173,29.948994,1
-95.422173,29.948994,1
-95.422165,29.732708,1
-95.422164,29.939888,1
-95.422164,29.939888,1
-95.422164,29.939888,1
-95.422131,29.727383,1
-95.422119,29.725427,1
-95.422114,29.858361,1
-95.422114,29.858361,1
-95.422114,29.858361,1
-95.422114,29.858361,1
-95.422114,29.858361,1
-95.422081,29.893108,1
-95.422048,29.695696,1
-95.422043,29.781975,1
-95.422041,29.702951,1
-95.422041,29.702951,1
-95.422041,29.702951,1
-95.422041,29.866279,2
-95.422033,29.792734,1
-95.422015,29.862431,1
-95.422005,29.777897,1
-95.421997,29.607664,1
-95.421997,29.607664,1
-95.421798,29.827528,1
-95.421783,29.685206,1
-95.421783,29.685206,1
-95.421783,29.685206,1
-95.421752,29.888307,1
-95.421751,29.766722,1
-95.421743,29.766993,1
-95.421743,29.766993,1
-95.421737,29.892306,1
-95.421719,29.685278,1
-95.421719,29.685278,1
-95.421719,29.685278,1
-95.421711,29.682237,1
-95.421711,29.682237,1
-95.421704,29.682237,1
-95.421704,29.682237,1
-95.421702,29.682253,1
-95.421698,29.800658,1
-95.421698,29.800658,1
-95.421671,29.894092,1
-95.421669,29.888362,1
-95.421664,29.60846,1
-95.421631,29.76417,1
-95.421625,29.764259,1
-95.42162,29.682003,1
-95.42162,29.682003,1
-95.42162,29.682003,1
-95.42162,29.682003,1
-95.42162,29.682003,1
-95.42162,29.682003,1
-95.42162,29.682003,1
-95.42162,29.682003,1
-95.42162,29.682003,1
-95.42162,29.682003,1
-95.42162,29.682003,1
-95.42162,29.682003,1
-95.4216,29.68224,1
-95.421595,29.61363,1
-95.421585,29.702976,1
-95.421544,29.685146,1
-95.421535,29.6968,1
-95.421535,29.6968,1
-95.421535,29.6968,1
-95.421535,29.6968,1
-95.421535,29.6968,1
-95.421535,29.6968,1
-95.421535,29.6968,1
-95.421535,29.6968,1
-95.421535,29.6968,1
-95.421535,29.6968,1
-95.421535,29.6968,1
-95.421535,29.6968,1
-95.421535,29.6968,1
-95.421535,29.6968,1
-95.421535,29.6968,1
-95.421535,29.6968,1
-95.421535,29.6968,1
-95.421533,29.761397,1
-95.421533,29.761397,1
-95.421533,29.761397,1
-95.421533,29.761397,1
-95.421507,29.87402,2
-95.421477,29.617216,1
-95.421471,29.761322,1
-95.421471,29.761322,1
-95.421462,29.617522,1
-95.421438,29.874067,1
-95.421438,29.874067,1
-95.421364,29.965869,1
-95.42133,29.74217,1
-95.421312,29.628413,1
-95.421285,29.685839,1
-95.421285,29.685839,1
-95.421279,29.819915,1
-95.421246,29.742171,1
-95.421242,29.772454,1
-95.421238,29.945974,1
-95.421238,29.945974,1
-95.421234,29.680448,1
-95.421228,29.680448,1
-95.421224,29.888583,1
-95.421223,29.680448,1
-95.421223,29.680448,1
-95.421223,29.680448,1
-95.421223,29.680448,1
-95.421223,29.680448,1
-95.421217,29.81236,1
-95.42121,29.866102,2
-95.421196,29.874731,4
-95.421185,29.615362,1
-95.421185,29.615362,1
-95.421185,29.615362,1
-95.421159,29.874815,1
-95.421159,29.874815,1
-95.421159,29.874815,1
-95.421159,29.874815,1
-95.421159,29.874815,1
-95.421142,29.741315,1
-95.421142,29.741315,1
-95.421142,29.741315,2
-95.42112,29.680454,1
-95.421109,29.603163,1
-95.421096,29.772523,1
-95.421086,29.606374,1
-95.421085,29.773367,1
-95.421084,29.814396,1
-95.421064,29.895924,1
-95.421056,29.686129,1
-95.421056,29.686129,1
-95.421056,29.686129,1
-95.421056,29.686129,1
-95.421056,29.686129,1
-95.421056,29.686129,1
-95.421056,29.686129,2
-95.42102,29.730973,1
